Timestamp,In_Temp,Out_Temp,In_Press,Out_Press,In_Hum,Out_Hum,Pump_Temp,SB_Temp,Gps_X,Gps_Y,Gps_altitude,O3_1_ref,O3_1_voltage,O3_2_ref,O3_2_voltage,CO2_1_ref,CO2_2_voltage,CO2_2_ref,CO2_2_voltage,Data_acq,cycle_id,cycle_duration,stage1_duration,stage2_duration,stage3_duration,stage1_start,stage2_start,stage3_start,valve_1,valve_2,heater_1,heater_2,pump,stage_1,stage_2,stage_3
1631539866892,27.21,26.37,1071.3,1003.9,27,5,31.77,29.65,0.0,0.0,0.0,4359,4354,4354,1767,20295,19952,20290,20295,1,50,40045,10011,0,30033,1631539834348,1631539844359,1631539844360,0,0,0,0,1,0,0,1
1631539865686,27.21,26.37,1073.7,1005.9,27,5,31.99,29.79,0.0,0.0,0.0,4357,4358,4358,1755,21347,20657,21000,21347,1,50,40045,10011,0,30033,1631539834348,1631539844359,1631539844360,0,0,0,0,1,0,0,1
1631539864481,27.2,26.37,1076.2,1006.2,27,5,31.85,29.89,0.0,0.0,0.0,4355,4357,4357,1755,20818,20555,20533,20818,1,50,40045,10011,0,30033,1631539834348,1631539844359,1631539844360,0,0,0,0,1,0,0,1
1631539863275,27.21,26.37,1079.5,1005.0,27,5,31.95,29.83,0.0,0.0,0.0,4357,4358,4358,1767,19391,19794,19449,19391,1,50,40045,10011,0,30033,1631539834348,1631539844359,1631539844360,0,0,0,0,1,0,0,1
1631539862066,27.23,26.38,1082.0,1003.9,27,5,31.83,29.89,0.0,0.0,0.0,4355,4355,4355,1756,18568,19194,18964,18568,1,50,40045,10011,0,30033,1631539834348,1631539844359,1631539844360,0,0,0,0,1,0,0,1
1631539860859,27.23,26.39,1084.7,1005.0,27,5,31.89,29.93,0.0,0.0,0.0,4355,4357,4357,1760,19420,19486,19630,19420,1,50,40045,10011,0,30033,1631539834348,1631539844359,1631539844360,0,0,0,0,1,0,0,1
1631539859652,27.23,26.38,1088.0,1004.5,27,5,31.99,29.71,0.0,0.0,0.0,4354,4354,4354,1756,20789,20242,20662,20789,1,50,40045,10011,0,30033,1631539834348,1631539844359,1631539844360,0,0,0,0,1,0,0,1
1631539858449,27.24,26.39,1090.5,1005.1,27,5,31.97,29.83,0.0,0.0,0.0,4359,4356,4356,1755,21302,20725,20919,21302,1,50,40045,10011,0,30033,1631539834348,1631539844359,1631539844360,0,0,0,0,1,0,0,1
1631539857248,27.24,26.4,1093.5,1004.5,27,5,31.95,29.75,0.0,0.0,0.0,4354,4355,4355,1773,20209,20254,20072,20209,1,50,40045,10011,0,30033,1631539834348,1631539844359,1631539844360,0,0,0,0,1,0,0,1
1631539856041,27.24,26.4,1097.7,1005.6,27,5,31.81,29.57,0.0,0.0,0.0,4354,4357,4357,1777,18818,19436,19042,18818,1,50,40045,10011,0,30033,1631539834348,1631539844359,1631539844360,0,0,0,0,1,0,0,1
1631539854834,27.24,26.41,1100.1,1005.6,27,5,31.89,29.83,0.0,0.0,0.0,4355,4357,4357,1774,18931,19266,19255,18931,1,50,40045,10011,0,30033,1631539834348,1631539844359,1631539844360,0,0,0,0,1,0,0,1
1631539853631,27.25,26.41,1104.2,1003.9,27,5,32.05,29.79,0.0,0.0,0.0,4358,4357,4357,1768,20253,19930,20254,20253,1,50,40045,10011,0,30033,1631539834348,1631539844359,1631539844360,0,0,0,0,1,0,0,1
1631539852431,27.26,26.4,1107.8,1004.5,27,5,32.13,29.77,0.0,0.0,0.0,4355,4357,4357,1776,21349,20654,20999,21349,1,50,40045,10011,0,30033,1631539834348,1631539844359,1631539844360,0,0,0,0,1,0,0,1
1631539851231,27.26,26.41,1112.0,1004.8,27,5,31.89,29.69,0.0,0.0,0.0,4355,4357,4357,1770,20553,20430,20332,20553,1,50,40045,10011,0,30033,1631539834348,1631539844359,1631539844360,0,0,0,0,1,0,0,1
1631539850030,27.27,26.42,1116.1,1004.5,27,5,32.05,29.51,0.0,0.0,0.0,4352,4356,4356,1776,19086,19611,19216,19086,1,50,40045,10011,0,30033,1631539834348,1631539844359,1631539844360,0,0,0,0,1,0,0,1
1631539848829,27.28,26.41,1118.6,1004.5,27,5,31.89,29.71,0.0,0.0,0.0,4353,4356,4356,1784,18812,19227,19156,18812,1,50,40045,10011,0,30033,1631539834348,1631539844359,1631539844360,0,0,0,0,1,0,0,1
1631539847632,27.29,26.42,1123.2,1005.9,27,5,31.95,29.79,0.0,0.0,0.0,4354,4357,4357,1775,20242,19924,20249,20242,1,50,40045,10011,0,30033,1631539834348,1631539844359,1631539844360,0,0,0,0,1,0,0,1
1631539846432,27.29,26.42,1127.6,1004.8,27,5,31.95,29.89,0.0,0.0,0.0,4353,4356,4356,1796,21388,20705,21003,21388,1,50,40045,10011,0,30033,1631539834348,1631539844359,1631539844360,0,0,0,0,1,0,0,1
1631539845232,27.29,26.43,1132.6,1004.8,27,5,32.03,29.83,0.0,0.0,0.0,4357,4355,4355,1795,20374,20337,20200,20374,1,50,40045,10011,0,30033,1631539834348,1631539844359,1631539844360,0,0,0,0,1,0,0,1
1631539844031,27.3,26.43,1136.7,1004.8,27,5,32.19,29.75,0.0,0.0,0.0,4352,4353,4353,1797,18942,19523,19126,18942,0,50,40045,10011,0,30033,1631539834348,1631539804314,1631539804315,1,1,0,0,1,1,0,0
1631539842831,27.31,26.41,1135.9,1005.6,27,5,32.19,29.65,0.0,0.0,0.0,4351,4358,4358,1806,18920,19262,19249,18920,0,50,40045,10011,0,30033,1631539834348,1631539804314,1631539804315,1,1,0,0,1,1,0,0
1631539841630,27.29,26.43,1134.8,1005.4,27,5,32.25,29.97,0.0,0.0,0.0,4353,4354,4354,1799,20398,20009,20372,20398,0,50,40045,10011,0,30033,1631539834348,1631539804314,1631539804315,1,1,0,0,1,1,0,0
1631539840429,27.3,26.43,1132.9,1004.5,27,5,31.97,29.75,0.0,0.0,0.0,4354,4356,4356,1816,21356,20704,20987,21356,0,50,40045,10011,0,30033,1631539834348,1631539804314,1631539804315,1,1,0,0,1,1,0,0
1631539839228,27.3,26.34,1129.6,1005.7,27,5,31.95,29.59,0.0,0.0,0.0,4352,4355,4355,1813,20280,20299,20163,20280,0,50,40045,10011,0,30033,1631539834348,1631539804314,1631539804315,1,1,0,0,1,1,0,0
1631539838027,27.31,26.43,1124.1,1005.7,27,5,31.85,29.89,0.0,0.0,0.0,4352,4356,4356,1810,18911,19490,19086,18911,0,50,40045,10011,0,30033,1631539834348,1631539804314,1631539804315,1,1,0,0,1,1,0,0
1631539836827,27.29,26.43,1114.2,1005.4,27,5,32.25,29.97,0.0,0.0,0.0,4352,4356,4356,1796,18937,19262,19254,18937,0,50,40045,10011,0,30033,1631539834348,1631539804314,1631539804315,1,1,0,0,1,1,0,0
1631539835625,27.27,26.44,1098.5,1005.4,27,5,32.09,29.71,0.0,0.0,0.0,4353,4354,4354,1798,20445,20060,20425,20445,0,50,40045,10011,0,30033,1631539834348,1631539804314,1631539804315,1,1,0,0,1,1,0,0
1631539834423,27.25,26.44,1064.4,1005.4,27,5,32.05,29.83,0.0,0.0,0.0,4354,4357,4357,1779,21380,20722,21014,21380,0,50,40045,10011,0,30033,1631539834348,1631539804314,1631539804315,1,1,0,0,1,1,0,0
1631539833223,27.25,26.46,1059.0,1005.1,27,5,31.89,29.71,0.0,0.0,0.0,4356,4356,4356,1756,20383,20346,20208,20383,1,49,40046,10011,0,30033,1631539794303,1631539804314,1631539804315,0,0,0,0,1,0,0,1
1631539832023,27.25,26.46,1060.6,1005.4,27,5,32.09,29.75,0.0,0.0,0.0,4354,4356,4356,1763,18917,19505,19106,18917,1,49,40046,10011,0,30033,1631539794303,1631539804314,1631539804315,0,0,0,0,1,0,0,1
1631539830823,27.25,26.46,1062.8,1007.4,27,5,32.09,29.89,0.0,0.0,0.0,4357,4356,4356,1760,18952,19273,19270,18952,1,49,40046,10011,0,30033,1631539794303,1631539804314,1631539804315,0,0,0,0,1,0,0,1
1631539829621,27.25,26.47,1066.1,1004.5,27,5,31.99,29.79,0.0,0.0,0.0,4355,4358,4358,1762,20432,20031,20394,20432,1,49,40046,10011,0,30033,1631539794303,1631539804314,1631539804315,0,0,0,0,1,0,0,1
1631539828422,27.27,26.47,1067.5,1004.5,27,5,31.99,29.89,0.0,0.0,0.0,4354,4356,4356,1764,21352,20716,20977,21352,1,49,40046,10011,0,30033,1631539794303,1631539804314,1631539804315,0,0,0,0,1,0,0,1
1631539827222,27.27,26.47,1070.5,1004.3,27,5,31.95,29.71,0.0,0.0,0.0,4355,4356,4356,1767,20256,20278,20111,20256,1,49,40046,10011,0,30033,1631539794303,1631539804314,1631539804315,0,0,0,0,1,0,0,1
1631539826015,27.29,26.47,1072.7,1005.1,27,5,31.77,29.89,0.0,0.0,0.0,4353,4356,4356,1767,18860,19469,19058,18860,1,49,40046,10011,0,30033,1631539794303,1631539804314,1631539804315,0,0,0,0,1,0,0,1
1631539824807,27.27,26.47,1075.7,1006.0,27,5,31.89,29.83,0.0,0.0,0.0,4354,4356,4356,1766,18864,19241,19198,18864,1,49,40046,10011,0,30033,1631539794303,1631539804314,1631539804315,0,0,0,0,1,0,0,1
1631539823603,27.28,26.47,1077.9,1004.3,27,5,31.91,29.71,0.0,0.0,0.0,4352,4355,4355,1761,20122,19849,20150,20122,1,49,40046,10011,0,30033,1631539794303,1631539804314,1631539804315,0,0,0,0,1,0,0,1
1631539822402,27.28,26.47,1081.2,1005.1,27,5,32.09,29.75,0.0,0.0,0.0,4357,4354,4354,1761,21307,20607,20988,21307,1,49,40046,10011,0,30033,1631539794303,1631539804314,1631539804315,0,0,0,0,1,0,0,1
1631539821201,27.29,26.49,1084.3,1004.9,27,5,31.91,29.71,0.0,0.0,0.0,4355,4355,4355,1755,20711,20506,20447,20711,1,49,40046,10011,0,30033,1631539794303,1631539804314,1631539804315,0,0,0,0,1,0,0,1
1631539819999,27.3,26.49,1086.5,1005.1,27,5,31.99,29.97,0.0,0.0,0.0,4354,4360,4360,1761,19286,19729,19366,19286,1,49,40046,10011,0,30033,1631539794303,1631539804314,1631539804315,0,0,0,0,1,0,0,1
1631539818796,27.3,26.48,1089.5,1004.9,27,5,31.95,29.89,0.0,0.0,0.0,4354,4355,4355,1770,18671,19198,19031,18671,1,49,40046,10011,0,30033,1631539794303,1631539804314,1631539804315,0,0,0,0,1,0,0,1
1631539817591,27.31,26.49,1093.0,1006.3,27,5,32.03,29.75,0.0,0.0,0.0,4353,4356,4356,1764,19851,19707,19954,19851,1,49,40046,10011,0,30033,1631539794303,1631539804314,1631539804315,0,0,0,0,1,0,0,1
1631539816383,27.31,26.49,1096.4,1004.6,27,5,31.91,29.63,0.0,0.0,0.0,4353,4356,4356,1761,21216,20522,20939,21216,1,49,40046,10011,0,30033,1631539794303,1631539804314,1631539804315,0,0,0,0,1,0,0,1
1631539815177,27.31,26.5,1099.9,1004.3,27,5,32.21,29.65,0.0,0.0,0.0,4354,4356,4356,1759,21068,20661,20724,21068,1,49,40046,10011,0,30033,1631539794303,1631539804314,1631539804315,0,0,0,0,1,0,0,1
1631539813974,27.32,26.5,1103.2,1005.4,27,5,31.85,29.85,0.0,0.0,0.0,4351,4355,4355,1771,19861,20063,19808,19861,1,49,40046,10011,0,30033,1631539794303,1631539804314,1631539804315,0,0,0,0,1,0,0,1
1631539812774,27.32,26.5,1107.1,1004.9,27,5,32.17,29.75,0.0,0.0,0.0,4355,4355,4355,1767,18668,19298,18965,18668,1,49,40046,10011,0,30033,1631539794303,1631539804314,1631539804315,0,0,0,0,1,0,0,1
1631539811573,27.33,26.5,1110.1,1005.7,27,5,32.09,29.59,0.0,0.0,0.0,4353,4355,4355,1773,19366,19457,19585,19366,1,49,40046,10011,0,30033,1631539794303,1631539804314,1631539804315,0,0,0,0,1,0,0,1
1631539810370,27.34,26.5,1114.2,1006.6,27,5,32.11,29.69,0.0,0.0,0.0,4350,4356,4356,1765,20854,20273,20712,20854,1,49,40046,10011,0,30033,1631539794303,1631539804314,1631539804315,0,0,0,0,1,0,0,1
1631539809168,27.34,26.52,1118.4,1006.0,27,5,32.17,29.77,0.0,0.0,0.0,4355,4355,4355,1786,21236,20714,20878,21236,1,49,40046,10011,0,30033,1631539794303,1631539804314,1631539804315,0,0,0,0,1,0,0,1
1631539807966,27.34,26.51,1121.9,1004.6,27,5,32.05,29.85,0.0,0.0,0.0,4352,4355,4355,1785,19995,20138,19915,19995,1,49,40046,10011,0,30033,1631539794303,1631539804314,1631539804315,0,0,0,0,1,0,0,1
1631539806764,27.35,26.52,1126.6,1005.2,27,5,31.95,29.77,0.0,0.0,0.0,4348,4357,4357,1786,18725,19360,18995,18725,1,49,40046,10011,0,30033,1631539794303,1631539804314,1631539804315,0,0,0,0,1,0,0,1
1631539805564,27.37,26.52,1131.0,1004.0,27,5,32.09,29.77,0.0,0.0,0.0,4353,4355,4355,1799,19178,19366,19461,19178,1,49,40046,10011,0,30033,1631539794303,1631539804314,1631539804315,0,0,0,0,1,0,0,1
1631539804363,27.36,26.52,1136.8,1004.6,27,5,32.21,29.93,0.0,0.0,0.0,4353,4354,4354,1791,20701,20184,20595,20701,1,49,40046,10011,0,30033,1631539794303,1631539804314,1631539804315,0,0,0,0,1,0,0,1
1631539803161,27.36,26.51,1137.1,1004.3,27,5,32.21,29.77,0.0,0.0,0.0,4353,4356,4356,1796,21283,20722,20909,21283,0,49,40046,10011,0,30033,1631539794303,1631539764269,1631539764270,1,1,0,0,1,1,0,0
1631539801960,27.37,26.52,1135.4,1006.9,27,5,32.13,29.75,0.0,0.0,0.0,4353,4355,4355,1812,20095,20194,19995,20095,0,49,40046,10011,0,30033,1631539794303,1631539764269,1631539764270,1,1,0,0,1,1,0,0
1631539800759,27.37,26.52,1133.5,1004.9,27,5,32.19,29.99,0.0,0.0,0.0,4353,4356,4356,1811,18739,19374,19002,18739,0,49,40046,10011,0,30033,1631539794303,1631539764269,1631539764270,1,1,0,0,1,1,0,0
1631539799559,27.37,26.53,1130.2,1004.6,27,5,32.21,29.85,0.0,0.0,0.0,4353,4356,4356,1799,19180,19365,19451,19180,0,49,40046,10011,0,30033,1631539794303,1631539764269,1631539764270,1,1,0,0,1,1,0,0
1631539798358,27.37,26.53,1125.3,1005.2,27,5,32.17,29.93,0.0,0.0,0.0,4350,4356,4356,1794,20679,20162,20567,20679,0,49,40046,10011,0,30033,1631539794303,1631539764269,1631539764270,1,1,0,0,1,1,0,0
1631539797159,27.37,26.52,1117.8,1004.1,27,5,32.05,29.85,0.0,0.0,0.0,4351,4356,4356,1794,21255,20700,20868,21255,0,49,40046,10011,0,30033,1631539794303,1631539764269,1631539764270,1,1,0,0,1,1,0,0
1631539795957,27.35,26.53,1104.4,1005.5,27,5,31.99,29.99,0.0,0.0,0.0,4352,4354,4354,1795,20020,20168,19947,20020,0,49,40046,10011,0,30033,1631539794303,1631539764269,1631539764270,1,1,0,0,1,1,0,0
1631539794756,27.33,26.53,1079.1,1005.5,27,5,32.05,29.83,0.0,0.0,0.0,4352,4356,4356,1786,18763,19400,19046,18763,0,49,40046,10011,0,30033,1631539794303,1631539764269,1631539764270,1,1,0,0,1,1,0,0
1631539793555,27.33,26.54,1057.7,1004.3,27,5,31.99,30.03,0.0,0.0,0.0,4353,4355,4355,1763,19186,19379,19463,19186,1,48,40045,10011,0,30032,1631539754258,1631539764269,1631539764270,0,0,0,0,1,0,0,1
1631539792353,27.33,26.55,1060.4,1006.6,27,5,32.09,29.79,0.0,0.0,0.0,4352,4354,4354,1759,20702,20191,20599,20702,1,48,40045,10011,0,30032,1631539754258,1631539764269,1631539764270,0,0,0,0,1,0,0,1
1631539791154,27.33,26.54,1062.1,1004.6,27,5,31.97,29.91,0.0,0.0,0.0,4354,4354,4354,1765,21281,20724,20903,21281,1,48,40045,10011,0,30032,1631539754258,1631539764269,1631539764270,0,0,0,0,1,0,0,1
1631539789954,27.32,26.54,1064.8,1005.2,27,5,31.95,29.71,0.0,0.0,0.0,4354,4355,4355,1756,19990,20136,19910,19990,1,48,40045,10011,0,30032,1631539754258,1631539764269,1631539764270,0,0,0,0,1,0,0,1
1631539788755,27.33,26.55,1066.7,1004.9,27,5,32.13,29.93,0.0,0.0,0.0,4353,4356,4356,1757,18688,19323,18971,18688,1,48,40045,10011,0,30032,1631539754258,1631539764269,1631539764270,0,0,0,0,1,0,0,1
1631539787555,27.35,26.55,1068.7,1004.4,27,5,32.17,29.71,0.0,0.0,0.0,4354,4355,4355,1757,19315,19433,19558,19315,1,48,40045,10011,0,30032,1631539754258,1631539764269,1631539764270,0,0,0,0,1,0,0,1
1631539786354,27.34,26.56,1071.7,1004.4,27,5,32.11,29.93,0.0,0.0,0.0,4354,4354,4354,1747,20828,20267,20703,20828,1,48,40045,10011,0,30032,1631539754258,1631539764269,1631539764270,0,0,0,0,1,0,0,1
1631539785153,27.35,26.56,1074.7,1005.2,27,5,32.19,29.79,0.0,0.0,0.0,4353,4357,4357,1749,21218,20710,20850,21218,1,48,40045,10011,0,30032,1631539754258,1631539764269,1631539764270,0,0,0,0,1,0,0,1
1631539783952,27.35,26.56,1077.5,1004.1,27,5,32.17,29.91,0.0,0.0,0.0,4351,4356,4356,1757,19920,20099,19858,19920,1,48,40045,10011,0,30032,1631539754258,1631539764269,1631539764270,0,0,0,0,1,0,0,1
1631539782753,27.36,26.57,1079.7,1005.2,27,5,32.17,29.85,0.0,0.0,0.0,4352,4356,4356,1755,18666,19300,18963,18666,1,48,40045,10011,0,30032,1631539754258,1631539764269,1631539764270,0,0,0,0,1,0,0,1
1631539781553,27.36,26.57,1082.7,1004.1,27,5,32.19,29.79,0.0,0.0,0.0,4352,4355,4355,1761,19363,19455,19586,19363,1,48,40045,10011,0,30032,1631539754258,1631539764269,1631539764270,0,0,0,0,1,0,0,1
1631539780352,27.36,26.58,1085.4,1006.1,27,5,32.11,29.85,0.0,0.0,0.0,4352,4357,4357,1756,20887,20299,20735,20887,1,48,40045,10011,0,30032,1631539754258,1631539764269,1631539764270,0,0,0,0,1,0,0,1
1631539779152,27.37,26.58,1088.7,1004.7,27,5,32.11,29.71,0.0,0.0,0.0,4354,4355,4355,1760,21176,20702,20815,21176,1,48,40045,10011,0,30032,1631539754258,1631539764269,1631539764270,0,0,0,0,1,0,0,1
1631539777943,27.37,26.58,1092.0,1005.0,27,5,32.21,29.65,0.0,0.0,0.0,4352,4355,4355,1759,19880,20072,19827,19880,1,48,40045,10011,0,30032,1631539754258,1631539764269,1631539764270,0,0,0,0,1,0,0,1
1631539776737,27.37,26.57,1095.1,1005.3,27,5,32.05,29.79,0.0,0.0,0.0,4353,4355,4355,1757,18733,19366,18996,18733,1,48,40045,10011,0,30032,1631539754258,1631539764269,1631539764270,0,0,0,0,1,0,0,1
1631539775536,27.38,26.6,1098.1,1004.4,27,5,32.19,29.97,0.0,0.0,0.0,4354,4355,4355,1769,19064,19321,19357,19064,1,48,40045,10011,0,30032,1631539754258,1631539764269,1631539764270,0,0,0,0,1,0,0,1
1631539774334,27.37,26.6,1101.4,1004.7,27,5,31.95,29.79,0.0,0.0,0.0,4353,4356,4356,1761,20529,20083,20459,20529,1,48,40045,10011,0,30032,1631539754258,1631539764269,1631539764270,0,0,0,0,1,0,0,1
1631539773135,27.39,26.59,1105.2,1005.3,27,5,32.03,29.77,0.0,0.0,0.0,4353,4355,4355,1773,21335,20719,20950,21335,1,48,40045,10011,0,30032,1631539754258,1631539764269,1631539764270,0,0,0,0,1,0,0,1
1631539771929,27.4,26.6,1108.5,1005.6,27,5,32.45,29.71,0.0,0.0,0.0,4353,4356,4356,1779,20190,20244,20059,20190,1,48,40045,10011,0,30032,1631539754258,1631539764269,1631539764270,0,0,0,0,1,0,0,1
1631539770724,27.39,26.4,1112.4,1004.1,27,5,32.25,29.75,0.0,0.0,0.0,4354,4353,4353,1773,18900,19506,19104,18900,1,48,40045,10011,0,30032,1631539754258,1631539764269,1631539764270,0,0,0,0,1,0,0,1
1631539769518,27.4,26.6,1116.2,1005.0,27,5,32.19,29.89,0.0,0.0,0.0,4349,4354,4354,1781,18860,19243,19195,18860,1,48,40045,10011,0,30032,1631539754258,1631539764269,1631539764270,0,0,0,0,1,0,0,1
1631539768313,27.41,26.61,1120.9,1005.6,27,5,32.17,29.85,0.0,0.0,0.0,4351,4352,4352,1775,20137,19866,20171,20137,1,48,40045,10011,0,30032,1631539754258,1631539764269,1631539764270,0,0,0,0,1,0,0,1
1631539767108,27.41,26.61,1125.0,1004.4,27,5,32.05,29.85,0.0,0.0,0.0,4353,4354,4354,1789,21303,20599,20985,21303,1,48,40045,10011,0,30032,1631539754258,1631539764269,1631539764270,0,0,0,0,1,0,0,1
1631539765903,27.43,26.61,1129.4,1005.8,27,5,32.17,29.85,0.0,0.0,0.0,4353,4355,4355,1799,20830,20558,20542,20830,1,48,40045,10011,0,30032,1631539754258,1631539764269,1631539764270,0,0,0,0,1,0,0,1
1631539764697,27.43,26.61,1134.4,1004.1,27,5,32.25,29.75,0.0,0.0,0.0,4351,4355,4355,1797,19500,19858,19539,19500,1,48,40045,10011,0,30032,1631539754258,1631539764269,1631539764270,0,0,0,0,1,0,0,1
1631539763494,27.43,26.62,1136.9,1004.4,27,5,32.17,29.91,0.0,0.0,0.0,4352,4354,4354,1798,18582,19216,18964,18582,0,48,40045,10012,0,30032,1631539754258,1631539724224,1631539724225,1,1,0,0,1,1,0,0
1631539762295,27.42,26.61,1135.5,1005.8,27,5,32.19,29.77,0.0,0.0,0.0,4351,4356,4356,1814,19523,19537,19717,19523,0,48,40045,10012,0,30032,1631539754258,1631539724224,1631539724225,1,1,0,0,1,1,0,0
1631539761092,27.43,26.62,1134.4,1005.9,27,5,32.25,29.69,0.0,0.0,0.0,4352,4355,4355,1803,20980,20355,20801,20980,0,48,40045,10012,0,30032,1631539754258,1631539724224,1631539724225,1,1,0,0,1,1,0,0
1631539759892,27.42,26.61,1131.9,1005.3,27,5,32.27,29.83,0.0,0.0,0.0,4353,4355,4355,1816,21086,20658,20738,21086,0,48,40045,10012,0,30032,1631539754258,1631539724224,1631539724225,1,1,0,0,1,1,0,0
1631539758692,27.42,26.61,1127.0,1006.4,27,5,32.39,29.91,0.0,0.0,0.0,4351,4356,4356,1803,19672,19945,19657,19672,0,48,40045,10012,0,30032,1631539754258,1631539724224,1631539724225,1,1,0,0,1,1,0,0
1631539757490,27.43,26.62,1120.9,1005.0,27,5,32.03,29.83,0.0,0.0,0.0,4352,4354,4354,1811,18609,19223,18934,18609,0,48,40045,10012,0,30032,1631539754258,1631539724224,1631539724225,1,1,0,0,1,1,0,0
1631539756289,27.41,26.62,1109.4,1003.9,27,5,32.17,30.09,0.0,0.0,0.0,4352,4354,4354,1793,19470,19515,19681,19470,0,48,40045,10012,0,30032,1631539754258,1631539724224,1631539724225,1,1,0,0,1,1,0,0
1631539755088,27.39,26.62,1089.6,1004.4,27,5,32.27,29.93,0.0,0.0,0.0,4353,4356,4356,1795,21006,20394,20844,21006,0,48,40045,10012,0,30032,1631539754258,1631539724224,1631539724225,1,1,0,0,1,1,0,0
1631539753885,27.38,26.64,1057.7,1005.6,27,5,31.99,29.83,0.0,0.0,0.0,4352,4356,4356,1760,21134,20689,20784,21134,1,47,40045,10012,0,30033,1631539714212,1631539724224,1631539724225,0,0,0,0,1,0,0,1
1631539752685,27.38,26.64,1059.1,1004.7,27,5,32.13,29.85,0.0,0.0,0.0,4353,4356,4356,1765,19782,20020,19751,19782,1,47,40045,10012,0,30033,1631539714212,1631539724224,1631539724225,0,0,0,0,1,0,0,1
1631539751485,27.39,26.64,1061.3,1003.6,27,5,32.25,29.85,0.0,0.0,0.0,4353,4354,4354,1753,18635,19257,18956,18635,1,47,40045,10012,0,30033,1631539714212,1631539724224,1631539724225,0,0,0,0,1,0,0,1
1631539750282,27.39,26.65,1064.3,1003.0,27,5,31.99,29.85,0.0,0.0,0.0,4353,4355,4355,1766,19383,19465,19604,19383,1,47,40045,10012,0,30033,1631539714212,1631539724224,1631539724225,0,0,0,0,1,0,0,1
1631539749080,27.4,26.65,1066.5,1004.8,27,5,32.13,29.85,0.0,0.0,0.0,4353,4356,4356,1763,20918,20321,20760,20918,1,47,40045,10012,0,30033,1631539714212,1631539724224,1631539724225,0,0,0,0,1,0,0,1
1631539747879,27.4,26.48,1069.3,1004.8,27,5,32.21,29.63,0.0,0.0,0.0,4351,4354,4354,1757,21226,20716,20848,21226,1,47,40045,10012,0,30033,1631539714212,1631539724224,1631539724225,0,0,0,0,1,0,0,1
1631539746677,27.4,26.65,1071.2,1003.3,27,5,32.31,29.77,0.0,0.0,0.0,4352,4355,4355,1758,19846,20055,19799,19846,1,47,40045,10012,0,30033,1631539714212,1631539724224,1631539724225,0,0,0,0,1,0,0,1
1631539745477,27.4,26.65,1074.0,1004.5,27,5,32.13,29.99,0.0,0.0,0.0,4353,4356,4356,1766,18655,19286,18961,18655,1,47,40045,10012,0,30033,1631539714212,1631539724224,1631539724225,0,0,0,0,1,0,0,1
1631539744275,27.41,26.66,1076.7,1005.3,27,5,32.21,30.05,0.0,0.0,0.0,4353,4356,4356,1756,19328,19437,19562,19328,1,47,40045,10012,0,30033,1631539714212,1631539724224,1631539724225,0,0,0,0,1,0,0,1
1631539743074,27.41,26.66,1079.4,1006.2,27,5,32.17,29.85,0.0,0.0,0.0,4351,4355,4355,1758,20850,20276,20708,20850,1,47,40045,10012,0,30033,1631539714212,1631539724224,1631539724225,0,0,0,0,1,0,0,1
1631539741872,27.41,26.65,1082.2,1005.3,27,5,32.25,29.83,0.0,0.0,0.0,4353,4354,4354,1763,21227,20717,20856,21227,1,47,40045,10012,0,30033,1631539714212,1631539724224,1631539724225,0,0,0,0,1,0,0,1
1631539740670,27.42,26.66,1085.5,1004.2,27,5,32.13,29.99,0.0,0.0,0.0,4352,4357,4357,1773,19902,20097,19867,19902,1,47,40045,10012,0,30033,1631539714212,1631539724224,1631539724225,0,0,0,0,1,0,0,1
1631539739469,27.42,26.66,1088.5,1005.1,27,5,32.13,29.85,0.0,0.0,0.0,4352,4354,4354,1769,18688,19325,18975,18688,1,47,40045,10012,0,30033,1631539714212,1631539724224,1631539724225,0,0,0,0,1,0,0,1
1631539738269,27.43,26.67,1090.7,1005.6,27,5,32.21,29.93,0.0,0.0,0.0,4353,4356,4356,1764,19282,19418,19526,19282,1,47,40045,10012,0,30033,1631539714212,1631539724224,1631539724225,0,0,0,0,1,0,0,1
1631539737068,27.43,26.68,1094.3,1006.5,27,5,32.27,29.99,0.0,0.0,0.0,4351,4355,4355,1775,20805,20249,20672,20805,1,47,40045,10012,0,30033,1631539714212,1631539724224,1631539724225,0,0,0,0,1,0,0,1
1631539735868,27.43,26.68,1097.9,1005.4,27,5,32.09,29.89,0.0,0.0,0.0,4352,4355,4355,1765,21225,20711,20851,21225,1,47,40045,10012,0,30033,1631539714212,1631539724224,1631539724225,0,0,0,0,1,0,0,1
1631539734667,27.44,26.68,1101.2,1003.7,27,5,32.35,29.99,0.0,0.0,0.0,4353,4356,4356,1771,19930,20103,19861,19930,1,47,40045,10012,0,30033,1631539714212,1631539724224,1631539724225,0,0,0,0,1,0,0,1
1631539733466,27.45,26.68,1104.2,1003.9,27,5,32.47,29.99,0.0,0.0,0.0,4351,4354,4354,1771,18676,19314,18970,18676,1,47,40045,10012,0,30033,1631539714212,1631539724224,1631539724225,0,0,0,0,1,0,0,1
1631539732266,27.45,26.7,1108.3,1004.2,27,5,32.25,29.85,0.0,0.0,0.0,4350,4354,4354,1776,19323,19437,19559,19323,1,47,40045,10012,0,30033,1631539714212,1631539724224,1631539724225,0,0,0,0,1,0,0,1
